video_id,title,description,channel_title,tags_api_raw,views,views_per_hour,from_shorts,duration_sec,published_at,category_id,category_name,hashtags_extracted,tags_common,tags_only_api,tags_only_hash
_hFkHF4m-0M,Давидыч - Самый Безумный Автомобиль Dodge Challenger SRT Hellcat😈 #shorts,,Auto World,[],997896,10069.948957063918,1,68,2025-11-09T09:23:50Z,2,Autos & Vehicles,"[""shorts""]",[],[],"[""shorts""]"
thscrcBFxXY,"УАЗ “буханка” застрял на склоне — вытаскивали аккуратно, чтобы не перевернуть",,TechTripView,[],948153,10582.847195961125,1,57,2025-11-09T18:54:01Z,2,Autos & Vehicles,[],[],[],[]
Ftj1oSCqXYE,Петренто автоваз #петренто #petrento #прикол #приколы #мем #мемы #юмор #смех #memes #funny,"Petrento Games YouTube - https://www.youtube.com/user/petrento1 
Boosty: https://boosty.to/meatpetrento
TikTok: https://www.tiktok.com/@petrento
TELEGRAM: https://t.me/meatprivat
В Контакте: https://vk.com/knifeandmeat 
Twitch: https://www.twitch.tv/petrento
KICK: https://kick.com/petrentogames
Trovo: https://trovo.live/s/petrento
VK PLay: https://live.vkplay.ru/petrento
RuTube: https://rutube.ru/channel/1742339/ 
Dzen: https://dzen.ru/petrento
Instagram - https://instagram.com/petrento  
✪ Наш DISCORD с паблик комнатами - https://discord.gg/sbnPxvz 
#прикол #приколы #петренто #petrento 
Для вашего комфортного пребывания в чате на стримах petrento, администрация МЕАТ советует вам придерживаться простых правил! 
-НЕ вдаваться в политику! 
-НЕ оскорблять гостей стрима! 
-НЕ проникаться рассисткими и гендерными перепитиями! 
-НЕ рекламировать каналовпродуктовстримов, не согласованных с администрацией! 
-НЕ допускать множественного флуда и флейма в чате, однотипными и не несущимми смысловой нагрузки сообщенями! 
-НЕ злоупотреблять КАПСОВЫМИ сообщенями! 
За незначительные нарушения, модераторами чата может быть выдано как предупреждение, так и бан на 5 минут, за грубые нарушения предусмотрен перманент бан, обжаловать который вы можете связавшись с модераторами группы https://vk.com/knifeandmeat 
Надеемся эти правила не слишком сложны, для того чтобы наш чат был приятен и удобен для вас! Ваш МЕАТ!",Petrento Stream TV,"[""петренто"", ""petrento"", ""приколы"", ""прикол"", ""мем"", ""мемы"", ""реакция"", ""лучшие"", ""лучшие приколы"", ""рофл"", ""rofl"", ""ф фторник"", ""petrento games"", ""смешные моменты"", ""смотрит"", ""смотрит приколы"", ""петренто гамес"", ""приколы в играх"", ""приколы из игр"", ""лучшие приколы"", ""твич"", ""рус"", ""coub"", ""тест на психику"", ""стрим"", ""приколы"", ""приколы"", ""смешные"", ""смешные моменты"", ""засмеялся проиграл"", ""пубг приколы"", ""pubg приколы"", ""видео приколы"", ""новые приколы"", ""смешные приколы"", ""баги"", ""смеха"", ""лучшая подборка приколов"", ""моменты"", ""petrento смотрит"", ""приколы 2025"", ""warzone""]",504013,6906.517549067214,1,15,2025-11-10T11:31:02Z,2,Autos & Vehicles,"[""приколы"", ""смех"", ""memes"", ""мем"", ""петренто"", ""funny"", ""прикол"", ""юмор"", ""мемы"", ""petrento""]","[""petrento"", ""мем"", ""мемы"", ""петренто"", ""прикол"", ""приколы""]","[""coub"", ""petrento games"", ""petrento смотрит"", ""pubg приколы"", ""rofl"", ""warzone"", ""баги"", ""видео приколы"", ""засмеялся проиграл"", ""лучшая подборка приколов"", ""лучшие"", ""лучшие приколы"", ""моменты"", ""новые приколы"", ""петренто гамес"", ""приколы 2025"", ""приколы в играх"", ""приколы из игр"", ""пубг приколы"", ""реакция"", ""рофл"", ""рус"", ""смеха"", ""смешные"", ""смешные моменты"", ""смешные приколы"", ""смотрит"", ""смотрит приколы"", ""стрим"", ""твич"", ""тест на психику"", ""ф фторник""]","[""funny"", ""memes"", ""смех"", ""юмор""]"
shJ6h07ScuY,Мотоцикл БИЗНЕС класса - BMW R1300RT,,EXPLOSIVE MIKE,[],1844952,10685.786802601166,1,50,2025-11-06T07:50:20Z,2,Autos & Vehicles,[],[],[],[]
Q8YbwAndZAs,ТАКОГО я еще не видел за 15 лет работы в автосервисе! #авто #ремонтавто #двигатель,"👉Полный комплекс услуг для вашего автомобиля по ссылке в описании!

Привет! Вы на канале Честный ремонт и авто на заказ.
Я более 15 лет профессионально занимаюсь диагностикой, чип-тюнингом и ремонтом автомобильной электроники.

Сегодня расскажу случай, который даже для меня стал шоком. Land Cruiser 200 приехал с жалобой на “заглох мотор” и подозрением на засор топливного фильтра. Но, друзья, дело было не в фильтре и не в топливе…

Смотрите до конца, чтобы понять, как распознать ранние признаки серьёзной поломки и не довести мотор до такого состояния.

Подписывайтесь на канал — здесь реальные истории, честные разборы и советы, которые помогут сэкономить, защитить авто и нервы.

#тойота #landcruiser #авто #ремонтавто #двигатель #автомобиль #автосервис #автоблогер #диагностикаавто #авторемонт #машина #топливныйфильтр",Тарас Шевченко | Честный ремонт и авто на заказ,"[""тарас шевченко авто"", ""автоблогер"", ""автомобиль"", ""авто"", ""автомобили"", ""ремонт двигателя"", ""автосервис"", ""ремонт авто"", ""сто"", ""обзор авто"", ""диагностика авто"", ""восстановление авто"", ""китайские авто"", ""авто из кореи"", ""пригнать авто"", ""какое авто выбрать"", ""что купить из авто сейчас"", ""toyota"", ""land cruiser"", ""тойота"", ""дизель"", ""удаление егр"", ""крузак"", ""крузак 200"", ""русификация китайских авто"", ""машины"", ""авто из японии"", ""топливный фильтр"", ""ленд крузер 200"", ""тойота ленд крузер 200"", ""land cruiser 200"", ""двигатель авто"", ""двс""]",468771,6840.039591171313,0,69,2025-11-10T15:57:37Z,2,Autos & Vehicles,"[""тойота"", ""авторемонт"", ""автомобиль"", ""ремонтавто"", ""авто"", ""автосервис"", ""диагностикаавто"", ""автоблогер"", ""машина"", ""топливныйфильтр"", ""двигатель"", ""landcruiser""]","[""авто"", ""автоблогер"", ""автомобиль"", ""автосервис"", ""тойота""]","[""land cruiser"", ""land cruiser 200"", ""toyota"", ""авто из кореи"", ""авто из японии"", ""автомобили"", ""восстановление авто"", ""двигатель авто"", ""двс"", ""диагностика авто"", ""дизель"", ""какое авто выбрать"", ""китайские авто"", ""крузак"", ""крузак 200"", ""ленд крузер 200"", ""машины"", ""обзор авто"", ""пригнать авто"", ""ремонт авто"", ""ремонт двигателя"", ""русификация китайских авто"", ""сто"", ""тарас шевченко авто"", ""тойота ленд крузер 200"", ""топливный фильтр"", ""удаление егр"", ""что купить из авто сейчас""]","[""landcruiser"", ""авторемонт"", ""двигатель"", ""диагностикаавто"", ""машина"", ""ремонтавто"", ""топливныйфильтр""]"
hOK3eY4W-2Y,if your SUV tyre stuck in desert sand than your tyre will help to bring it out. that's easy tricks .,,AUTO GLAMOUR ,[],6225318,84713.52330700701,1,10,2025-11-10T11:00:25Z,2,Autos & Vehicles,[],[],[],[]
P0Hxzm5mRv4,Как понять габариты машины точно,"Слушай внимательно — у новичков часто возникает ощущение, что машина шире дороги, особенно на узких участках. Это обман зрения. Чтобы реально чувствовать габариты, отметь, где находятся колёса. На пустой площадке поставь их на линию и запомни точки на панели, которые совпадают с ней. Теперь, когда они совмещаются с линией на дороге, колёса точно на краю. А для светофора помни: стой так, чтобы капот совпадал с колёсами впереди стоящей машины — тогда всегда сможешь вырулить безопасно. Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.

Если вы считаете, что видео на этом канале нарушает Ваши авторские права, напишите нам на почту: premiumworks1020@gmail.com, и мы ответим Вам в течение 24 часов. Видео будет удалено с канала или мы Вас отметим (как Вы посчитаете нужным).

If you are the owner of copyright and have discovered that your material has been used without your permission, or if you wish to request the removal of content for another reason, please write to us at our official email address: premiumworks1020@gmail.com",Яркие новости,[],607220,10845.088996740018,1,42,2025-11-11T04:30:12Z,2,Autos & Vehicles,[],[],[],[]
U6Mml2BeAmU,360° Car Camera Mount Tool – Easy DIY Install with Built-in Hole Punch!,"📸 Want to upgrade your vehicle with a 360° panoramic camera system? In this video, we’ll walk you through the complete mirror-mounted camera installation using the 360 Camera Installation Tool Kit — perfect for both DIY enthusiasts and pros!

Learn how to precisely mount a 360-degree camera on your car’s mirror to enhance safety and visibility.",ViaBecs Expert,"[""360 camera installation"", ""car mirror camera mount"", ""how to install 360 car camera"", ""car camera installation tutorial"", ""vehicle 360 camera system"", ""diy car camera install"", ""install 360 dash cam"", ""360 camera car install"", ""car 360 camera installation"", ""how to install a 360° car camera system"", ""car 360° camera installation"", ""car camera installation"", ""360 camera install"", ""360 car view"", ""surround view camera"", ""car mirror camera"", ""hole punch tool"", ""install 360 camera"", ""360 degree view""]",19630182,88568.84907939094,1,31,2025-11-04T06:51:22Z,2,Autos & Vehicles,[],[],"[""360 camera car install"", ""360 camera install"", ""360 camera installation"", ""360 car view"", ""360 degree view"", ""car 360 camera installation"", ""car 360° camera installation"", ""car camera installation"", ""car camera installation tutorial"", ""car mirror camera"", ""car mirror camera mount"", ""diy car camera install"", ""hole punch tool"", ""how to install 360 car camera"", ""how to install a 360° car camera system"", ""install 360 camera"", ""install 360 dash cam"", ""surround view camera"", ""vehicle 360 camera system""]",[]
Hqjls4gPGkY,Чуть не нарвался 😲#riga #latvija #automobile  #prank #giftideas,,printie,[],2260529,12112.497503041857,1,57,2025-11-05T17:51:57Z,2,Autos & Vehicles,"[""automobile"", ""riga"", ""prank"", ""latvija"", ""giftideas""]",[],[],"[""automobile"", ""giftideas"", ""latvija"", ""prank"", ""riga""]"
EQJGyLzQvos,Грязная машина быстрее и экономичнее чистой,,Легенды,[],1023780,14733.936360077709,1,58,2025-11-10T15:00:33Z,2,Autos & Vehicles,[],[],[],[]
AusSS1oAmOQ,Почему М5 Такая Слабая inst black serviсe,Самое интересное из Автомира,DOROGA SHORTS,"[""авто"", ""машина""]",539338,8111.763868550026,1,30,2025-11-10T18:00:19Z,2,Autos & Vehicles,[],[],"[""авто"", ""машина""]",[]
-ui0S9HbN6k,Новая машина Шумахера,,ПРЕМИЯ ДАРВИНА,[],983102,12852.166176261659,0,76,2025-11-10T08:00:02Z,2,Autos & Vehicles,[],[],[],[]
V8a2Oy18J6c,Переехал мотоцикл байкеру😱😱😱,"I apologize if I used your video without proper permission. Please contact me at mistereight8888@proton.me to resolve any copyright concerns. Thank you for your understanding!

Copyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for ""fair use"" for purposes such as criticism, commenting, Entertainment, news reporting, teaching, scholarship, sports, and research. Fair use is a use permitted by copyright statutes that might otherwise be infringing. Non-profit, educational, or personal use tips the balance in favor of fair use.",ЗаРулем,"[""крайм"", ""копы"", ""дтп"", ""мабой"", ""байкеры"", ""зарулем"", ""тру крайм"", ""аварии"", ""аварии на дороге"", ""ситуации на дороге"", ""мото"", ""авто"", ""интересное"", ""подборка"", ""подборка дтп"", ""неправильная парковка"", ""видеорегистратор"", ""полиция"", ""арест"", ""трукрайм""]",872271,19215.11608417468,1,23,2025-11-11T15:05:55Z,2,Autos & Vehicles,[],[],"[""аварии"", ""аварии на дороге"", ""авто"", ""арест"", ""байкеры"", ""видеорегистратор"", ""дтп"", ""зарулем"", ""интересное"", ""копы"", ""крайм"", ""мабой"", ""мото"", ""неправильная парковка"", ""подборка"", ""подборка дтп"", ""полиция"", ""ситуации на дороге"", ""тру крайм"", ""трукрайм""]",[]
AJWLqyAkziU,"Показал Жене, Где Настоящий Тормоз 😂🚗💨","Copyright Notice: In accordance with Section 107 of the Copyright Act of 1976, this material is used under the 'fair use' provision for activities such as criticism, commentary, news reporting, teaching, scholarship, and research.

Если вы считаете, что видео на этом канале нарушает Ваши авторские права, напишите нам на почту: aziyakarta@gmail.com и мы ответим Вам в течение 24 часов. Видео будет удалено с канала или мы Вас отметим (как Вы посчитаете нужным).

If you are the owner of copyright and have discovered that your material has been used without your permission, or if you wish to request the removal of content for another reason, please write to us at our official email address: aziyakarta@gmail.com",Pivas Stories | Ржачные Видео Со Всего Мира,[],1114412,9098.04229224986,1,20,2025-11-08T10:00:16Z,2,Autos & Vehicles,[],[],[],[]
kAYXFwQxm_M,Этот момент должны показывать в автошколах 🚦,,FilmBytes,[],545982,24029.384626603314,1,21,2025-11-12T13:46:20Z,2,Autos & Vehicles,[],[],[],[]
ioakFQ1Mnh8,Теперь об отчете думают больше чем о машине 😊,,Суворкин Сергей,[],1088718,6507.39389059777,0,74,2025-11-06T13:11:20Z,2,Autos & Vehicles,[],[],[],[]
90qwYzwbB00,Запуск! 8ми-Цилиндрового Немецкого Уголька! #авторазборка #запуск #некромантия #bmw #n62 #v8 #уголёк,Текстовое описание ролика и не только: https://t.me/razband_yt,Авторазборка,[],2225151,11711.84926925915,0,90,2025-11-05T14:30:08Z,2,Autos & Vehicles,"[""уголёк"", ""n62"", ""bmw"", ""авторазборка"", ""v8"", ""некромантия"", ""запуск""]",[],[],"[""bmw"", ""n62"", ""v8"", ""авторазборка"", ""запуск"", ""некромантия"", ""уголёк""]"
SaLv7eq3UsE,Богатые водители - ПОЗОР😱 #авто #юмор,"Все материалы в данном видео используются в ознакомительных и образовательных целях для обсуждения с аудиторией. Представленные действия выполняются профессионалами на специально оборудованных площадках. Не повторяйте показанное — это может быть опасно для жизни и здоровья. 
Мы не имеем цели нарушать чьи-либо авторские права и полагаем, что использование соответствует принципам добросовестного использования (fair use). Спасибо за ваше понимание.",Сarautoshorts,[],2718365,12767.635957643246,1,32,2025-11-04T15:34:59Z,2,Autos & Vehicles,"[""юмор"", ""авто""]",[],[],"[""авто"", ""юмор""]"
07I1Lz_8G7k,"Не поверишь, кто виноват в этой аварии🤣 #shorts","Согласно разделу 107 Закона об авторском праве США от 1976 года, материалы на этом канале могут использоваться в образовательных, аналитических, информационных и исследовательских целях, подпадая под категорию добросовестного использования.

Если вы считаете, что какое-либо видео нарушает ваши авторские права, свяжитесь с нами по адресу: mklife174@gmail.com. Мы обязательно рассмотрим обращение в течение суток и примем соответствующие меры: удалим контент либо добавим ссылку на вас — как вы предпочтёте",Road Losers,"[""автолюбители"", ""автохам"", ""дтп"", ""аварии"", ""видеорегистратор""]",556261,6164.009252568057,1,16,2025-11-09T18:15:01Z,2,Autos & Vehicles,"[""shorts""]",[],"[""аварии"", ""автолюбители"", ""автохам"", ""видеорегистратор"", ""дтп""]","[""shorts""]"
wNi2WjmQoVU,Машина едет как паровоз,,Vlad Timoha ,[],1672066,9760.704340103817,0,93,2025-11-06T09:11:16Z,2,Autos & Vehicles,[],[],[],[]
bZsxDjyLm74,ЗАТО КРАСИВО @s e service,,KINO KAIF ,[],355783,8896.419098804667,1,23,2025-11-11T20:30:07Z,2,Autos & Vehicles,[],[],[],[]
0Iq5MszkURU,А ты как игнорируешь такой неприятный звук? #импорт #бмв #мерседес #автообзоры #юмор,,КАРБЕРИ,[],1039778,6010.4979681330615,1,17,2025-11-06T07:30:00Z,2,Autos & Vehicles,"[""мерседес"", ""импорт"", ""юмор"", ""автообзоры"", ""бмв""]",[],[],"[""автообзоры"", ""бмв"", ""импорт"", ""мерседес"", ""юмор""]"
LGGCOuY_TQk,Чуть не попал в аварию из-за покрышек😳🛞🚗,"СREDIT: @west_boys_life  on IG
Контент  используется на основании принципа добросовестного использования (раздел 107 Закона об авторском праве 1976 года) — для критики, комментариев, новостей, обучения и исследований.
Если вы хотите, чтобы мы указали вас как автора или удалили видео — напишите в Telegram: @media_fabrik или на почту marina.rp277@gmail.com — ответим в течение 24 часов.

This content is used under the Fair Use policy (Section 107 of the Copyright Act of 1976) for purposes such as criticism, commentary, news reporting, teaching, and research.
If you wish to be credited or request removal, contact us via Telegram @media_fabrik or email marina.rp277@gmail.com — we’ll respond within 24", Shorts Factory,[],1031880,7382.331146866103,1,16,2025-11-07T16:43:00Z,2,Autos & Vehicles,[],[],[],[]
gANXl2MZ638,Водители в бешенстве от коробки передач 😱,"Водители просто в бешенстве от современных коробок передач! Они все стали настолько сложные, что сразу не ясно, как заставить машину ехать.",Авто.Бот,[],527820,8114.85787562001,1,37,2025-11-10T19:27:00Z,2,Autos & Vehicles,[],[],[],[]
f4iG7GOekL0,Испортил лобовое стекло зажигалкой,"Испортил лобовое стекло в машине! Мужчина снаружи облокотился предплечьем на стекло и спокойно разговаривал, но человеку внутри это явно не понравилось. Он достал зажигалку и начал греть стекло прямо под рукой. Из-за локального перегрева в триплексе появилось мутное пятно и теперь его не восстановить.",ЛАЙФСТОРИ,"[""испортил лобовое стекло зажигалкой"", ""лобовое стекло"", ""испортил стекло"", ""зажигалка и стекло"", ""треснуло стекло"", ""триплекс"", ""перегрев стекла"", ""нагрел стекло"", ""автомобиль"", ""машина"", ""автоновости"", ""стекло треснуло"", ""перегрев"", ""лобовое пятно"", ""реальный случай"", ""испортил лобовое"", ""повредил стекло"", ""зажигалка"", ""пранк"", ""неудачный пранк"", ""прикол не удался"", ""хотел пошутить"", ""шутка с машиной"", ""пранк над другом"", ""странный пранк"", ""смешно и страшно"", ""пошутил и поплатился"", ""шутка закончилась плохо"", ""перебор"", ""хотел напугать""]",939969,8375.108309090929,1,13,2025-11-08T20:15:36Z,2,Autos & Vehicles,[],[],"[""автомобиль"", ""автоновости"", ""зажигалка"", ""зажигалка и стекло"", ""испортил лобовое"", ""испортил лобовое стекло зажигалкой"", ""испортил стекло"", ""лобовое пятно"", ""лобовое стекло"", ""машина"", ""нагрел стекло"", ""неудачный пранк"", ""перебор"", ""перегрев"", ""перегрев стекла"", ""повредил стекло"", ""пошутил и поплатился"", ""пранк"", ""пранк над другом"", ""прикол не удался"", ""реальный случай"", ""смешно и страшно"", ""стекло треснуло"", ""странный пранк"", ""треснуло стекло"", ""триплекс"", ""хотел напугать"", ""хотел пошутить"", ""шутка закончилась плохо"", ""шутка с машиной""]",[]
dDMSEeJwRz0,Creative one 😂💡🚛 9999hulk25 #truckingjobs #automobile #funny #smile #ets2 #lkw #camion #hgv #lorry,"📢Be sure to check out 9999hulk25
📢 Disclaimer:
This short is not meant to discriminate 🙅, mock , or judge anyone ⚖️. It shows real-life traffic situations 🚗💥 we may face every day. The content reflects no personal opinions .
This channel shows a truck driver's daily life 🚛 in international transport 🌍 — real moments from the road and our work 💪.
See for yourself what life on the road looks like 👀🛣️",Dorothy Lech,[],1307166,19372.66497715635,1,14,2025-11-10T17:01:08Z,2,Autos & Vehicles,"[""automobile"", ""funny"", ""smile"", ""hgv"", ""truckingjobs"", ""camion"", ""lorry"", ""ets2"", ""lkw""]",[],[],"[""automobile"", ""camion"", ""ets2"", ""funny"", ""hgv"", ""lkw"", ""lorry"", ""smile"", ""truckingjobs""]"
